BOOT_TIME_EPOCH1688710950070
BOOT_UPTIME_MILLIS 4939973
time, accel_x, accel_y, accel_z
4963454, -4.280833, -0.1436521, 8.700529
4963464, -4.256891, -0.1340753, 8.6334915
4963474, -4.237737, -0.07182605, 8.499416
4963484, -4.213795, -0.02873042, 8.51857
4963494, -4.213795, -0.02873042, 8.504205
4963504, -4.31914, -0.0047884034, 8.6574335
4963514, -4.3239284, 0.033518825, 8.738836
4963524, -4.261679, 0.06703765, 8.714894
4963534, -4.084508, 0.11971009, 8.647857
4963544, -3.9983168, 0.15322891, 8.623915
4963554, -3.9935284, 0.11971009, 8.614338
4963564, -3.9743748, 0.11492168, 8.7053175
4963574, -3.9983168, 0.08619126, 8.834604
4963584, -3.9504328, 0.05746084, 8.916007
4963594, -4.0078936, -0.02873042, 9.088389
4963604, -4.074931, -0.05746084, 9.136273
4963614, -4.074931, -0.08619126, 9.141062
4963624, -4.0701427, -0.17717093, 9.169792
4963634, -4.0557775, -0.12449849, 9.165004
4963645, -4.012682, -0.15801731, 9.251195
4963654, -3.9695864, -0.11492168, 9.212888
4963664, -4.050989, -0.12449849, 9.174581
4963674, -4.0653543, -0.11492168, 9.155427
4963684, -4.0414124, -0.11971009, 9.059659
4963696, -4.1132383, -0.11971009, 9.02614
4963704, -4.074931, -0.1340753, 9.02614
4963714, -4.003105, -0.15801731, 8.987833
4963724, -3.9935284, -0.06703765, 8.892065
4963734, -4.0174704, 0.0047884034, 8.930372
4963746, -3.9504328, 0.009576807, 8.863335
4963754, -4.0414124, 0.06703765, 8.853758
4963764, -4.0557775, -0.01436521, 8.772355
4963774, -4.1132383, -0.019153614, 8.872911
4963784, -4.1515455, -0.08140286, 8.939949
4963795, -4.247314, -0.07182605, 8.968679
4963804, -4.256891, -0.076614454, 8.896853
4963814, -4.209007, -0.076614454, 8.829816
4963824, -4.1515455, -0.11492168, 8.781932
4963834, -4.0557775, -0.10055647, 8.762778
4963846, -4.122815, -0.12449849, 8.844181
4963854, -4.132392, -0.07182605, 8.935161
4963864, -4.122815, -0.11971009, 8.99741
4963874, -4.1180267, -0.04309563, 9.074024
4963884, -4.1132383, -0.08619126, 8.959103
4963897, -4.146757, -0.090979666, 8.834604
4963904, -4.2425256, -0.07182605, 8.7771435
4963914, -4.31914, -0.08619126, 8.805874
4963924, -4.333505, -0.062249243, 8.858546
4963934, -4.256891, -0.076614454, 8.944737
4963946, -4.132392, -0.11971009, 8.930372
4963954, -4.074931, -0.090979666, 8.853758
4963964, -4.050989, -0.047884032, 8.882488
4963974, -4.10845, -0.08619126, 8.848969
4963984, -4.0892963, -0.02873042, 8.839393
4963995, -4.132392, 0.033518825, 8.820239
4964004, -4.0653543, 0.04309563, 8.738836
4964014, -4.0318356, 0.06703765, 8.686164
