BOOT_TIME_EPOCH 1546494242777
BOOT_UPTIME_MILLIS 135913
time, touch_ID, touch_x, touch_y, touch_max_diameter, touch_min_diameter, touch_area, touch_pressure
161542, 0, 1185.0, 110.0, 4.0, 4.0, 12.566370614359172, 1.0
161542, 1, 864.0, 398.0, 10.0, 7.0, 54.97787143782138, 1.0
161549, 0, 1188.2639, 109.18401, 4.0, 4.0, 12.566370614359172, 1.0
161549, 1, 866.44794, 396.36804, 10.0, 7.0, 54.97787143782138, 1.0
161551, 0, 1189.0, 109.0, 4.0, 4.0, 12.566370614359172, 1.0
161551, 1, 867.0, 396.0, 4.0, 1.0, 3.141592653589793, 1.0
161560, 0, 1193.0, 108.0, 4.0, 4.0, 12.566370614359172, 1.0
161560, 1, 874.0, 394.0, 6.0, 4.0, 18.84955592153876, 1.0
161560, 0, 1193.0, 108.0, 4.0, 4.0, 12.566370614359172, 1.0
161560, 1, 874.0, 394.0, 6.0, 4.0, 18.84955592153876, 1.0
161560, 2, 805.0, 391.0, 1.0, 1.0, 0.7853981633974483, 1.0
161568, 0, 1198.0, 107.0, 4.0, 4.0, 12.566370614359172, 1.0
161568, 1, 885.0, 390.0, 6.0, 4.0, 18.84955592153876, 1.0
161568, 2, 805.0, 391.0, 1.0, 1.0, 0.7853981633974483, 1.0
161577, 0, 1203.0, 106.0, 6.0, 4.0, 18.84955592153876, 1.0
161577, 1, 897.0, 387.0, 6.0, 4.0, 18.84955592153876, 1.0
161577, 2, 805.0, 391.0, 1.0, 1.0, 0.7853981633974483, 1.0
161585, 0, 1209.0, 104.0, 3.0, 3.0, 7.0685834705770345, 1.0
161585, 1, 908.0, 384.0, 8.0, 6.0, 37.69911184307752, 1.0
161585, 2, 805.0, 391.0, 1.0, 1.0, 0.7853981633974483, 1.0
161585, 0, 1209.0, 104.0, 3.0, 3.0, 7.0685834705770345, 1.0
161585, 1, 908.0, 384.0, 8.0, 6.0, 37.69911184307752, 1.0
161593, 0, 1215.0, 102.0, 4.0, 4.0, 12.566370614359172, 1.0
161593, 1, 916.0, 382.0, 9.0, 6.0, 42.411500823462205, 1.0
161599, 0, 1218.8193, 101.23613, 4.0, 4.0, 12.566370614359172, 1.0
161599, 1, 917.5277, 381.23615, 9.0, 6.0, 42.411500823462205, 1.0
161601, 0, 1220.0, 101.0, 4.0, 4.0, 12.566370614359172, 1.0
161601, 1, 918.0, 381.0, 7.0, 7.0, 38.48451000647496, 1.0
161610, 0, 1227.0, 99.0, 4.0, 4.0, 12.566370614359172, 1.0
161610, 1, 920.0, 379.0, 7.0, 7.0, 38.48451000647496, 1.0
161616, 0, 1231.366, 97.54469, 4.0, 4.0, 12.566370614359172, 1.0
161616, 1, 922.183, 378.27234, 7.0, 7.0, 38.48451000647496, 1.0
161618, 0, 1233.0, 97.0, 4.0, 4.0, 12.566370614359172, 1.0
161618, 1, 923.0, 378.0, 6.0, 6.0, 28.274333882308138, 1.0
161627, 0, 1238.0, 95.0, 4.0, 4.0, 12.566370614359172, 1.0
161627, 1, 928.0, 376.0, 8.0, 6.0, 37.69911184307752, 1.0
161633, 0, 1242.2822, 93.57261, 4.0, 4.0, 12.566370614359172, 1.0
161633, 1, 932.28217, 375.28632, 8.0, 6.0, 37.69911184307752, 1.0
161635, 0, 1244.0, 93.0, 6.0, 4.0, 18.84955592153876, 1.0
161635, 1, 934.0, 375.0, 6.0, 6.0, 28.274333882308138, 1.0
161643, 0, 1250.0, 91.0, 5.0, 5.0, 19.634954084936208, 1.0
161643, 1, 942.0, 373.0, 6.0, 4.0, 18.84955592153876, 1.0
161649, 0, 1254.0657, 90.322395, 5.0, 5.0, 19.634954084936208, 1.0
161649, 1, 947.42084, 371.6448, 6.0, 4.0, 18.84955592153876, 1.0
161652, 0, 1256.0, 90.0, 4.0, 3.0, 9.42477796076938, 1.0
161652, 1, 950.0, 371.0, 8.0, 4.0, 25.132741228718345, 1.0
161660, 0, 1263.0, 88.0, 4.0, 3.0, 9.42477796076938, 1.0
161660, 1, 959.0, 370.0, 8.0, 4.0, 25.132741228718345, 1.0
161666, 0, 1267.5875, 87.344635, 4.0, 3.0, 9.42477796076938, 1.0
161666, 1, 964.8983, 368.68927, 8.0, 4.0, 25.132741228718345, 1.0
161669, 0, 1270.0, 87.0, 4.0, 3.0, 9.42477796076938, 1.0
161669, 1, 968.0, 368.0, 6.0, 4.0, 18.84955592153876, 1.0
161677, 0, 1278.0, 86.0, 7.0, 4.0, 21.991148575128552, 1.0
161677, 1, 976.0, 366.0, 6.0, 4.0, 18.84955592153876, 1.0
161682, 0, 1283.0917, 84.72707, 7.0, 4.0, 21.991148575128552, 1.0
161682, 1, 980.45526, 365.36353, 6.0, 4.0, 18.84955592153876, 1.0
161686, 0, 1286.0, 84.0, 6.0, 4.0, 18.84955592153876, 1.0
161686, 1, 983.0, 365.0, 6.0, 6.0, 28.274333882308138, 1.0
161694, 0, 1293.0, 83.0, 4.0, 3.0, 9.42477796076938, 1.0
161694, 1, 990.0, 363.0, 5.0, 5.0, 19.634954084936208, 1.0
161699, 0, 1297.8766, 81.78084, 4.0, 3.0, 9.42477796076938, 1.0
161699, 1, 993.6575, 362.3904, 5.0, 5.0, 19.634954084936208, 1.0
161702, 0, 1301.0, 81.0, 5.0, 5.0, 19.634954084936208, 1.0
161702, 1, 996.0, 362.0, 4.0, 4.0, 12.566370614359172, 1.0
161711, 0, 1309.0, 80.0, 4.0, 3.0, 9.42477796076938, 1.0
161711, 1, 1004.0, 360.0, 6.0, 4.0, 18.84955592153876, 1.0
161716, 0, 1313.6945, 79.41319, 4.0, 3.0, 9.42477796076938, 1.0
161716, 1, 1008.69446, 359.41318, 6.0, 4.0, 18.84955592153876, 1.0
161719, 0, 1317.0, 79.0, 6.0, 4.0, 18.84955592153876, 1.0
161719, 1, 1012.0, 359.0, 6.0, 4.0, 18.84955592153876, 1.0
161728, 0, 1326.0, 78.0, 6.0, 4.0, 18.84955592153876, 1.0
161728, 1, 1020.0, 357.0, 6.0, 4.0, 18.84955592153876, 1.0
161732, 0, 1330.3386, 77.457664, 6.0, 4.0, 18.84955592153876, 1.0
161732, 1, 1024.3386, 355.91534, 6.0, 4.0, 18.84955592153876, 1.0
161736, 0, 1334.0, 77.0, 7.0, 4.0, 21.991148575128552, 1.0
161736, 1, 1028.0, 355.0, 6.0, 4.0, 18.84955592153876, 1.0
161745, 0, 1342.0, 77.0, 4.0, 3.0, 9.42477796076938, 1.0
161745, 1, 1035.0, 354.0, 6.0, 4.0, 18.84955592153876, 1.0
161749, 0, 1346.0392, 76.4951, 4.0, 3.0, 9.42477796076938, 1.0
161749, 1, 1038.5343, 353.4951, 6.0, 4.0, 18.84955592153876, 1.0
161753, 0, 1350.0, 76.0, 5.0, 5.0, 19.634954084936208, 1.0
161753, 1, 1042.0, 353.0, 4.0, 3.0, 9.42477796076938, 1.0
161761, 0, 1358.0, 76.0, 4.0, 3.0, 9.42477796076938, 1.0
161761, 1, 1050.0, 351.0, 3.0, 3.0, 7.0685834705770345, 1.0
161766, 0, 1362.4744, 76.497154, 4.0, 3.0, 9.42477796076938, 1.0
161766, 1, 1053.9773, 351.0, 3.0, 3.0, 7.0685834705770345, 1.0
161770, 0, 1367.0, 77.0, 4.0, 3.0, 9.42477796076938, 1.0
161770, 1, 1058.0, 351.0, 4.0, 3.0, 9.42477796076938, 1.0
161779, 0, 1376.0, 77.0, 7.0, 4.0, 21.991148575128552, 1.0
161779, 1, 1066.0, 350.0, 6.0, 4.0, 18.84955592153876, 1.0
161782, 0, 1380.0505, 77.45006, 7.0, 4.0, 21.991148575128552, 1.0
161782, 1, 1069.6005, 349.54996, 6.0, 4.0, 18.84955592153876, 1.0
161787, 0, 1385.0, 78.0, 7.0, 4.0, 21.991148575128552, 1.0
161787, 1, 1074.0, 349.0, 6.0, 4.0, 18.84955592153876, 1.0
161795, 0, 1393.0, 79.0, 6.0, 4.0, 18.84955592153876, 1.0
161795, 1, 1082.0, 349.0, 6.0, 4.0, 18.84955592153876, 1.0
161799, 0, 1396.5802, 79.0, 6.0, 4.0, 18.84955592153876, 1.0
161799, 1, 1084.6852, 348.55246, 6.0, 4.0, 18.84955592153876, 1.0
161804, 0, 1401.0, 79.0, 4.0, 3.0, 9.42477796076938, 1.0
161804, 1, 1088.0, 348.0, 6.0, 4.0, 18.84955592153876, 1.0
161812, 0, 1408.0, 80.0, 5.0, 5.0, 19.634954084936208, 1.0
161812, 1, 1095.0, 347.0, 4.0, 1.0, 3.141592653589793, 1.0
161816, 0, 1411.0914, 80.0, 5.0, 5.0, 19.634954084936208, 1.0
161816, 1, 1098.0914, 347.0, 4.0, 1.0, 3.141592653589793, 1.0
161821, 0, 1416.0, 80.0, 4.0, 3.0, 9.42477796076938, 1.0
161821, 1, 1103.0, 347.0, 4.0, 3.0, 9.42477796076938, 1.0
161829, 0, 1423.0, 81.0, 6.0, 4.0, 18.84955592153876, 1.0
161829, 1, 1110.0, 347.0, 3.0, 3.0, 7.0685834705770345, 1.0
161832, 0, 1426.0254, 81.0, 6.0, 4.0, 18.84955592153876, 1.0
161832, 1, 1112.6472, 347.0, 3.0, 3.0, 7.0685834705770345, 1.0
161837, 0, 1431.0, 81.0, 6.0, 4.0, 18.84955592153876, 1.0
161837, 1, 1117.0, 347.0, 6.0, 4.0, 18.84955592153876, 1.0
161846, 0, 1438.0, 82.0, 6.0, 4.0, 18.84955592153876, 1.0
161846, 1, 1124.0, 348.0, 6.0, 4.0, 18.84955592153876, 1.0
161849, 0, 1440.528, 82.36114, 6.0, 4.0, 18.84955592153876, 1.0
161849, 1, 1126.528, 348.36115, 6.0, 4.0, 18.84955592153876, 1.0
161855, 0, 1445.0, 82.0, 6.0, 4.0, 18.84955592153876, 1.0
161855, 1, 1131.0, 348.0, 6.0, 4.0, 18.84955592153876, 1.0
161863, 0, 1451.0, 83.0, 6.0, 4.0, 18.84955592153876, 1.0
161863, 1, 1136.0, 348.0, 6.0, 4.0, 18.84955592153876, 1.0
161866, 0, 1453.0177, 83.33628, 6.0, 4.0, 18.84955592153876, 1.0
161866, 1, 1137.6814, 348.0, 6.0, 4.0, 18.84955592153876, 1.0
161871, 0, 1457.0, 84.0, 6.0, 4.0, 18.84955592153876, 1.0
161871, 1, 1141.0, 348.0, 6.0, 4.0, 18.84955592153876, 1.0
161880, 0, 1462.0, 84.0, 6.0, 6.0, 28.274333882308138, 1.0
161880, 1, 1145.0, 347.0, 6.0, 4.0, 18.84955592153876, 1.0
161882, 0, 1463.4962, 84.0, 6.0, 6.0, 28.274333882308138, 1.0
161882, 1, 1146.197, 346.70074, 6.0, 4.0, 18.84955592153876, 1.0
161888, 0, 1468.0, 85.0, 5.0, 5.0, 19.634954084936208, 1.0
161888, 1, 1149.0, 347.0, 6.0, 4.0, 18.84955592153876, 1.0
161897, 0, 1473.0, 86.0, 4.0, 3.0, 9.42477796076938, 1.0
161897, 1, 1153.0, 348.0, 4.0, 3.0, 9.42477796076938, 1.0
161899, 0, 1474.2101, 86.24202, 4.0, 3.0, 9.42477796076938, 1.0
161899, 1, 1153.9681, 348.24203, 4.0, 3.0, 9.42477796076938, 1.0
161905, 0, 1478.0, 87.0, 4.0, 3.0, 9.42477796076938, 1.0
161905, 1, 1157.0, 348.0, 4.0, 3.0, 9.42477796076938, 1.0
161913, 0, 1482.0, 88.0, 4.0, 3.0, 9.42477796076938, 1.0
161913, 1, 1162.0, 350.0, 4.0, 3.0, 9.42477796076938, 1.0
161915, 0, 1482.9589, 88.2397, 4.0, 3.0, 9.42477796076938, 1.0
161915, 1, 1163.1985, 350.4794, 4.0, 3.0, 9.42477796076938, 1.0
161922, 0, 1486.0, 89.0, 4.0, 4.0, 12.566370614359172, 1.0
161922, 1, 1166.0, 351.0, 4.0, 3.0, 9.42477796076938, 1.0
161930, 0, 1490.0, 89.0, 4.0, 4.0, 12.566370614359172, 1.0
161930, 1, 1170.0, 351.0, 6.0, 4.0, 18.84955592153876, 1.0
161932, 0, 1490.8889, 89.0, 4.0, 4.0, 12.566370614359172, 1.0
161932, 1, 1170.8889, 351.0, 6.0, 4.0, 18.84955592153876, 1.0
161939, 0, 1493.0, 90.0, 4.0, 4.0, 12.566370614359172, 1.0
161939, 1, 1173.0, 352.0, 6.0, 4.0, 18.84955592153876, 1.0
161947, 0, 1495.0, 91.0, 4.0, 4.0, 12.566370614359172, 1.0
161947, 1, 1176.0, 353.0, 4.0, 3.0, 9.42477796076938, 1.0
161949, 0, 1495.3743, 91.18715, 4.0, 4.0, 12.566370614359172, 1.0
161949, 1, 1176.5614, 353.18716, 4.0, 3.0, 9.42477796076938, 1.0
161956, 0, 1498.0, 91.0, 4.0, 4.0, 12.566370614359172, 1.0
161956, 1, 1178.0, 353.0, 4.0, 3.0, 9.42477796076938, 1.0
161964, 0, 1500.0, 92.0, 4.0, 4.0, 12.566370614359172, 1.0
161964, 1, 1179.0, 353.0, 7.0, 4.0, 21.991148575128552, 1.0
161965, 0, 1500.3005, 92.150276, 4.0, 4.0, 12.566370614359172, 1.0
161965, 1, 1179.1503, 353.0, 7.0, 4.0, 21.991148575128552, 1.0
161973, 0, 1502.0, 92.0, 4.0, 4.0, 12.566370614359172, 1.0
161973, 1, 1180.0, 353.0, 7.0, 4.0, 21.991148575128552, 1.0
161981, 0, 1503.0, 92.0, 4.0, 4.0, 12.566370614359172, 1.0
161981, 1, 1181.0, 353.0, 6.0, 4.0, 18.84955592153876, 1.0
161982, 0, 1503.1537, 92.0, 4.0, 4.0, 12.566370614359172, 1.0
161982, 1, 1181.1537, 353.0, 6.0, 4.0, 18.84955592153876, 1.0
161989, 0, 1504.0, 93.0, 4.0, 4.0, 12.566370614359172, 1.0
161989, 1, 1182.0, 353.0, 7.0, 4.0, 21.991148575128552, 1.0
161998, 0, 1505.0, 93.0, 4.0, 4.0, 12.566370614359172, 1.0
161998, 1, 1182.0, 353.0, 6.0, 4.0, 18.84955592153876, 1.0
161999, 0, 1505.1207, 93.0, 4.0, 4.0, 12.566370614359172, 1.0
161999, 1, 1182.0, 353.0, 6.0, 4.0, 18.84955592153876, 1.0
162006, 0, 1506.0, 93.0, 4.0, 4.0, 12.566370614359172, 1.0
162006, 1, 1182.0, 353.0, 6.0, 4.0, 18.84955592153876, 1.0
162015, 0, 1507.0, 93.0, 4.0, 4.0, 12.566370614359172, 1.0
162015, 1, 1183.0, 353.0, 6.0, 4.0, 18.84955592153876, 1.0
162015, 0, 1507.0764, 93.0, 4.0, 4.0, 12.566370614359172, 1.0
162015, 1, 1183.0764, 353.0, 6.0, 4.0, 18.84955592153876, 1.0
162023, 0, 1508.0, 93.0, 4.0, 4.0, 12.566370614359172, 1.0
162023, 1, 1183.0764, 353.0, 6.0, 4.0, 18.84955592153876, 1.0
162031, 0, 1509.0, 93.0, 4.0, 4.0, 12.566370614359172, 1.0
162031, 1, 1183.0, 352.0, 6.0, 4.0, 18.84955592153876, 1.0
162032, 0, 1509.0647, 93.0, 4.0, 4.0, 12.566370614359172, 1.0
162032, 1, 1183.0, 351.93533, 6.0, 4.0, 18.84955592153876, 1.0
162040, 0, 1510.0, 93.0, 6.0, 4.0, 18.84955592153876, 1.0
162040, 1, 1183.0, 351.93533, 7.0, 4.0, 21.991148575128552, 1.0
162048, 0, 1511.0, 94.0, 6.0, 4.0, 18.84955592153876, 1.0
162048, 1, 1183.0, 351.93533, 6.0, 4.0, 18.84955592153876, 1.0
162049, 0, 1511.0425, 94.042534, 6.0, 4.0, 18.84955592153876, 1.0
162049, 1, 1183.0, 351.93533, 6.0, 4.0, 18.84955592153876, 1.0
162057, 0, 1511.0425, 94.042534, 4.0, 4.0, 12.566370614359172, 1.0
162057, 1, 1184.0, 351.0, 6.0, 4.0, 18.84955592153876, 1.0
162065, 0, 1511.0425, 94.042534, 4.0, 4.0, 12.566370614359172, 1.0
162065, 1, 1184.0, 349.0, 3.0, 3.0, 7.0685834705770345, 1.0
162065, 0, 1511.0425, 94.042534, 6.0, 4.0, 18.84955592153876, 1.0
162065, 1, 1184.0, 348.97162, 3.0, 3.0, 7.0685834705770345, 1.0
162074, 0, 1512.0, 95.0, 4.0, 4.0, 12.566370614359172, 1.0
162074, 1, 1186.0, 346.0, 4.0, 3.0, 9.42477796076938, 1.0
162082, 0, 1512.9796, 95.0, 4.0, 4.0, 12.566370614359172, 1.0
162082, 1, 1187.9594, 343.06104, 4.0, 3.0, 9.42477796076938, 1.0
162082, 0, 1513.0, 95.0, 4.0, 4.0, 12.566370614359172, 1.0
162082, 1, 1188.0, 343.0, 2.0, 1.0, 1.5707963267948966, 1.0
162091, 0, 1515.0, 96.0, 4.0, 4.0, 12.566370614359172, 1.0
162091, 1, 1190.0, 341.0, 3.0, 3.0, 7.0685834705770345, 1.0
162099, 0, 1515.9358, 96.93585, 4.0, 4.0, 12.566370614359172, 1.0
162099, 1, 1190.9358, 341.0, 3.0, 3.0, 7.0685834705770345, 1.0
162099, 0, 1516.0, 97.0, 4.0, 4.0, 12.566370614359172, 1.0
162099, 1, 1191.0, 341.0, 3.0, 3.0, 7.0685834705770345, 1.0
162107, 0, 1518.0, 97.0, 4.0, 4.0, 12.566370614359172, 1.0
162107, 1, 1192.0, 342.0, 2.0, 1.0, 1.5707963267948966, 1.0
162115, 0, 1518.9047, 97.0, 4.0, 4.0, 12.566370614359172, 1.0
162115, 1, 1193.8093, 342.90466, 2.0, 1.0, 1.5707963267948966, 1.0
162116, 0, 1519.0, 97.0, 4.0, 4.0, 12.566370614359172, 1.0
162116, 1, 1194.0, 343.0, 2.0, 1.0, 1.5707963267948966, 1.0
162124, 0, 1520.0, 97.0, 4.0, 4.0, 12.566370614359172, 1.0
162124, 1, 1195.0, 342.0, 2.0, 1.0, 1.5707963267948966, 1.0
162132, 0, 1520.8857, 97.0, 4.0, 4.0, 12.566370614359172, 1.0
162132, 1, 1195.0, 342.0, 2.0, 1.0, 1.5707963267948966, 1.0
162133, 0, 1521.0, 97.0, 4.0, 4.0, 12.566370614359172, 1.0
162133, 1, 1195.0, 342.0, 1.0, 1.0, 0.7853981633974483, 1.0
162141, 0, 1523.0, 97.0, 6.0, 4.0, 18.84955592153876, 1.0
162141, 1, 1200.0, 340.0, 1.0, 1.0, 0.7853981633974483, 1.0
162150, 0, 1524.0, 97.0, 6.0, 4.0, 18.84955592153876, 1.0
162150, 1, 1200.0, 340.0, 1.0, 1.0, 0.7853981633974483, 1.0
162150, 0, 1524.0, 97.0, 6.0, 4.0, 18.84955592153876, 1.0
162158, 0, 1526.0, 97.0, 6.0, 4.0, 18.84955592153876, 1.0
162165, 0, 1526.8881, 97.0, 6.0, 4.0, 18.84955592153876, 1.0
162166, 0, 1527.0, 97.0, 6.0, 4.0, 18.84955592153876, 1.0
162175, 0, 1529.0, 97.0, 4.0, 3.0, 9.42477796076938, 1.0
162182, 0, 1529.8739, 97.0, 4.0, 3.0, 9.42477796076938, 1.0
162183, 0, 1530.0, 97.0, 3.0, 3.0, 7.0685834705770345, 1.0
162191, 0, 1532.0, 97.0, 3.0, 3.0, 7.0685834705770345, 1.0
162198, 0, 1532.8546, 97.0, 3.0, 3.0, 7.0685834705770345, 1.0
162200, 0, 1533.0, 97.0, 3.0, 3.0, 7.0685834705770345, 1.0
162208, 0, 1535.0, 97.0, 3.0, 3.0, 7.0685834705770345, 1.0
162215, 0, 1536.6732, 97.0, 3.0, 3.0, 7.0685834705770345, 1.0
162216, 0, 1537.0, 97.0, 4.0, 4.0, 12.566370614359172, 1.0
162225, 0, 1538.0, 97.0, 4.0, 4.0, 12.566370614359172, 1.0
162232, 0, 1539.6387, 96.18064, 4.0, 4.0, 12.566370614359172, 1.0
162233, 0, 1540.0, 96.0, 4.0, 4.0, 12.566370614359172, 1.0
162242, 0, 1543.0, 96.0, 4.0, 4.0, 12.566370614359172, 1.0
162248, 0, 1544.6307, 96.0, 4.0, 4.0, 12.566370614359172, 1.0
162250, 0, 1545.0, 96.0, 4.0, 4.0, 12.566370614359172, 1.0
162258, 0, 1547.0, 96.0, 4.0, 4.0, 12.566370614359172, 1.0
162265, 0, 1548.6093, 96.0, 4.0, 4.0, 12.566370614359172, 1.0
162267, 0, 1549.0, 96.0, 4.0, 4.0, 12.566370614359172, 1.0
162275, 0, 1550.0, 96.0, 4.0, 4.0, 12.566370614359172, 1.0
162282, 0, 1551.591, 96.0, 4.0, 4.0, 12.566370614359172, 1.0
