BOOT_TIME_EPOCH 1546494242777
BOOT_UPTIME_MILLIS 135913
time, accel_x, accel_y, accel_z
154924, 0.02873042, -0.34955344, 9.763555
154931, 0.0047884034, -0.33997664, 9.749189
154940, 0.01436521, -0.32561144, 9.773131
154951, 0.038307227, -0.33997664, 9.773131
154960, 0.019153614, -0.33518824, 9.763555
154972, 0.019153614, -0.33997664, 9.782708
154981, 0.0047884034, -0.35913026, 9.763555
154990, 0.02873042, -0.320823, 9.77792
155001, 0.033518825, -0.33518824, 9.758766
155010, 0.02873042, -0.33039984, 9.782708
155022, -0.009576807, -0.35434186, 9.749189
155030, -0.009576807, -0.31603462, 9.797073
155041, 0.01436521, -0.36391866, 9.749189
155058, 0.05267244, -0.32561144, 9.782708
155060, 0.0047884034, -0.33997664, 9.753978
155074, -0.0047884034, -0.33518824, 9.768343
155080, 0.02873042, -0.35434186, 9.734824
155091, 0.0047884034, -0.34955344, 9.801862
155102, 0.019153614, -0.31124622, 9.720459
155111, 0.009576807, -0.3878607, 9.768343
155124, -0.009576807, -0.34955344, 9.753978
155131, 0.019153614, -0.33039984, 9.821015
155141, -0.0047884034, -0.36391866, 9.739613
155157, 0.009576807, -0.33997664, 9.792285
155160, -0.0047884034, -0.34476504, 9.753978
155174, 0.023942016, -0.32561144, 9.787497
155181, 0.019153614, -0.33039984, 9.753978
155193, -0.01436521, -0.35434186, 9.768343
155202, 0.02873042, -0.32561144, 9.797073
155211, 0.019153614, -0.31124622, 9.773131
155223, 0.0047884034, -0.34955344, 9.749189
155231, 0.0047884034, -0.35913026, 9.782708
155241, 0.0047884034, -0.36870706, 9.768343
155252, 0.01436521, -0.33039984, 9.77792
155261, 0.01436521, -0.320823, 9.758766
155277, 0.038307227, -0.36870706, 9.744401
155293, 0.05267244, -0.35913026, 9.744401
155293, 0.01436521, -0.34955344, 9.792285
155302, 0.019153614, -0.37349546, 9.782708
155311, 0.0047884034, -0.33997664, 9.773131
155324, 0.01436521, -0.35434186, 9.768343
155330, 0.038307227, -0.31603462, 9.763555
155341, 0.009576807, -0.34955344, 9.763555
155352, 0.0047884034, -0.36870706, 9.782708
155361, 0.023942016, -0.33518824, 9.768343
155376, 0.02873042, -0.31603462, 9.749189
155391, 0.038307227, -0.31603462, 9.77792
155392, 0.04309563, -0.34476504, 9.768343
155402, 0.033518825, -0.34955344, 9.797073
155411, 0.019153614, -0.33039984, 9.787497
155421, 0.0047884034, -0.35434186, 9.763555
155430, 0.019153614, -0.32561144, 9.758766
155443, 0.009576807, -0.33518824, 9.753978
155452, 0.047884032, -0.34476504, 9.758766
155461, 0.04309563, -0.35434186, 9.768343
155475, 0.04309563, -0.34955344, 9.787497
155485, 0.023942016, -0.33518824, 9.763555
155491, 0.01436521, -0.33039984, 9.773131
155502, 0.038307227, -0.35913026, 9.753978
155511, 0.033518825, -0.35913026, 9.787497
155525, -0.023942016, -0.30645782, 9.773131
155535, 0.023942016, -0.39264908, 9.763555
155541, 0.009576807, -0.35434186, 9.749189
155559, 0.019153614, -0.32561144, 9.768343
155561, 0.02873042, -0.36391866, 9.77792
155575, 0.033518825, -0.34955344, 9.77792
155586, -0.01436521, -0.32561144, 9.725247
155591, 0.047884032, -0.33039984, 9.768343
155607, 0.01436521, -0.31124622, 9.763555
155611, 0.038307227, -0.32561144, 9.744401
155621, 0.033518825, -0.39743748, 9.744401
155641, 0.009576807, -0.35434186, 9.730036
155642, 0.009576807, -0.32561144, 9.763555
155655, 0.02873042, -0.31124622, 9.768343
155661, 0.05746084, -0.33518824, 9.744401
155670, 0.02873042, -0.32561144, 9.734824
155682, 0.033518825, -0.35434186, 9.77792
155690, -0.0047884034, -0.34476504, 9.768343
155700, 0.01436521, -0.320823, 9.768343
155710, 0.02873042, -0.35434186, 9.758766
155721, 0.033518825, -0.34476504, 9.77792
155732, -0.0047884034, -0.34476504, 9.739613
155741, 0.01436521, -0.39264908, 9.763555
155751, -0.023942016, -0.36870706, 9.749189
155761, 0.009576807, -0.35913026, 9.797073
155771, 0.02873042, -0.33518824, 9.720459
155780, 0.02873042, -0.33997664, 9.763555
155790, -0.009576807, -0.36391866, 9.725247
155800, 0.01436521, -0.34955344, 9.763555
155810, 0.023942016, -0.35913026, 9.749189
155820, 0.009576807, -0.32561144, 9.801862
155832, 0.01436521, -0.35434186, 9.725247
155840, 0.01436521, -0.36391866, 9.797073
155850, 0.01436521, -0.33997664, 9.787497
155860, -0.009576807, -0.32561144, 9.77792
155870, -0.009576807, -0.35913026, 9.768343
155882, 0.019153614, -0.32561144, 9.758766
155890, 0.023942016, -0.36391866, 9.753978
155900, 0.0047884034, -0.34955344, 9.77792
155910, -0.01436521, -0.33997664, 9.758766
155921, 0.02873042, -0.33997664, 9.763555
155932, 0.009576807, -0.34955344, 9.773131
155940, -0.019153614, -0.33518824, 9.749189
155951, 0.02873042, -0.35434186, 9.749189
155960, -0.01436521, -0.36870706, 9.753978
155970, 0.038307227, -0.320823, 9.787497
155982, 0.023942016, -0.33039984, 9.739613
155990, -0.0047884034, -0.35913026, 9.787497
156001, -0.019153614, -0.37349546, 9.758766
156010, 0.0047884034, -0.35913026, 9.801862
156021, 0.02873042, -0.33518824, 9.753978
156032, -0.0047884034, -0.35913026, 9.768343
156040, 0.019153614, -0.34955344, 9.739613
156051, 0.038307227, -0.35434186, 9.768343
156060, 0.009576807, -0.33997664, 9.749189
156071, 0.009576807, -0.33518824, 9.753978
156082, 0.02873042, -0.34476504, 9.749189
156090, 0.01436521, -0.37349546, 9.763555
156101, 0.01436521, -0.34476504, 9.816227
156110, 0.01436521, -0.33997664, 9.763555
156121, 0.01436521, -0.34955344, 9.753978
156131, 0.01436521, -0.38307226, 9.739613
156140, 0.033518825, -0.37349546, 9.787497
156151, -0.019153614, -0.34476504, 9.792285
156160, 0.047884032, -0.34476504, 9.77792
156171, 0.02873042, -0.35434186, 9.758766
156181, 0.009576807, -0.31124622, 9.782708
156190, 0.038307227, -0.34476504, 9.753978
156201, -0.01436521, -0.33039984, 9.77792
156211, -0.019153614, -0.33039984, 9.753978
156221, 0.038307227, -0.35434186, 9.744401
156234, 0.038307227, -0.35434186, 9.763555
156241, 0.02873042, -0.320823, 9.773131
156252, 0.02873042, -0.33039984, 9.77792
156261, 0.01436521, -0.37828386, 9.768343
156271, 0.019153614, -0.34955344, 9.792285
156285, 0.019153614, -0.33518824, 9.782708
156291, 0.02873042, -0.35434186, 9.782708
156303, 0.023942016, -0.33518824, 9.758766
156312, 0.01436521, -0.32561144, 9.725247
156322, 0.01436521, -0.32561144, 9.77792
156337, 0.033518825, -0.34476504, 9.763555
156341, 0.019153614, -0.34476504, 9.80665
156354, 0.023942016, -0.320823, 9.768343
156362, 0.033518825, -0.36870706, 9.739613
156372, 0.02873042, -0.36391866, 9.768343
156387, -0.02873042, -0.32561144, 9.730036
156391, 0.023942016, -0.33039984, 9.763555
156403, 0.019153614, -0.33997664, 9.734824
156411, -0.009576807, -0.35913026, 9.792285
156422, 0.06703765, -0.36391866, 9.739613
156437, 0.01436521, -0.34955344, 9.77792
156441, -0.038307227, -0.34476504, 9.782708
156454, 0.019153614, -0.37828386, 9.792285
156461, 0.04309563, -0.35434186, 9.797073
156472, 0.04309563, -0.32561144, 9.801862
156487, 0.033518825, -0.3878607, 9.763555
156492, 0.02873042, -0.35913026, 9.763555
156503, 0.019153614, -0.33997664, 9.753978
156511, 0.05267244, -0.33997664, 9.768343
156522, 0.01436521, -0.36870706, 9.758766
156537, 0.01436521, -0.34476504, 9.787497
156541, 0.047884032, -0.36391866, 9.787497
156553, 0.033518825, -0.34955344, 9.77792
156562, 0.023942016, -0.30645782, 9.797073
156572, 0.02873042, -0.34476504, 9.744401
156586, 0.038307227, -0.33997664, 9.797073
156591, 0.04309563, -0.33039984, 9.739613
156602, 0.02873042, -0.33518824, 9.80665
156611, 0.038307227, -0.35913026, 9.763555
156622, 0.04309563, -0.34955344, 9.782708
156637, 0.02873042, -0.33518824, 9.739613
156642, -0.0047884034, -0.33518824, 9.758766
156653, 0.01436521, -0.36391866, 9.744401
156662, 0.019153614, -0.37349546, 9.773131
156672, 0.019153614, -0.31124622, 9.725247
156687, -0.033518825, -0.33518824, 9.792285
156691, -0.047884032, -0.34476504, 9.758766
156703, 0.33997664, -0.5410896, 9.701305
156711, -0.009576807, -0.110133275, 9.734824
156722, -0.25378537, -0.23942018, 9.844957
156736, 0.12928689, -0.5793968, 9.768343
156742, 0.11971009, -0.2777274, 9.730036
156753, -0.05267244, -0.16280572, 9.758766
156762, 0.033518825, -0.46926352, 9.763555
156772, -0.023942016, -0.39743748, 9.782708
156786, -0.019153614, -0.22505496, 9.720459
156791, 0.10055647, -0.33039984, 9.715671
156802, 0.038307227, -0.4309563, 9.763555
156811, -0.07182605, -0.29209262, 9.792285
156822, 0.047884032, -0.33997664, 9.734824
156835, 0.08619126, -0.38307226, 9.758766
156841, -0.04309563, -0.272939, 9.763555
156851, -0.01436521, -0.36391866, 9.787497
156861, 0.08140286, -0.3878607, 9.734824
156871, 0.04309563, -0.2777274, 9.763555
156882, 0.0047884034, -0.32561144, 9.782708
156891, 0.047884032, -0.40222588, 9.749189
156901, 0.038307227, -0.36391866, 9.758766
156911, 0.05267244, -0.2873042, 9.801862
156921, 0.033518825, -0.37828386, 9.744401
156932, 0.033518825, -0.33997664, 9.792285
156940, 0.009576807, -0.33039984, 9.715671
156951, 0.023942016, -0.36391866, 9.744401
156961, 0.047884032, -0.36391866, 9.768343
156971, -0.033518825, -0.35434186, 9.77792
156982, -0.033518825, -0.36870706, 9.782708
156990, 0.023942016, -0.37349546, 9.749189
157000, 0.033518825, -0.32561144, 9.758766
157010, -0.01436521, -0.34955344, 9.773131
157020, -0.01436521, -0.33997664, 9.787497
157032, 0.01436521, -0.31124622, 9.744401
157040, 0.019153614, -0.35913026, 9.773131
157050, 0.02873042, -0.35434186, 9.77792
157061, -0.0047884034, -0.33518824, 9.782708
157071, 0.01436521, -0.30166942, 9.749189
157083, 0.023942016, -0.2873042, 9.773131
157090, 0.01436521, -0.33997664, 9.720459
157101, 0.033518825, -0.33518824, 9.749189
157110, 0.019153614, -0.30645782, 9.749189
157121, 0.05267244, -0.33997664, 9.730036
157132, 0.019153614, -0.37349546, 9.744401
157141, 0.0047884034, -0.33518824, 9.763555
157151, 0.01436521, -0.36870706, 9.749189
157161, 0.01436521, -0.33039984, 9.758766
157171, 0.023942016, -0.320823, 9.782708
157182, 0.023942016, -0.35434186, 9.792285
157190, 0.023942016, -0.33997664, 9.77792
157201, -0.0047884034, -0.37828386, 9.77792
157210, 0.023942016, -0.34955344, 9.782708
157221, 0.02873042, -0.34955344, 9.758766
157231, 0.0047884034, -0.35434186, 9.749189
157241, 0.0047884034, -0.37828386, 9.739613
157251, 0.023942016, -0.33997664, 9.801862
157261, 0.009576807, -0.35434186, 9.758766
157271, 0.01436521, -0.37828386, 9.749189
157282, 0.009576807, -0.33039984, 9.758766
157291, 0.019153614, -0.320823, 9.773131
157301, 0.033518825, -0.33518824, 9.749189
157311, 0.038307227, -0.33039984, 9.80665
157321, 0.01436521, -0.33997664, 9.768343
157331, -0.009576807, -0.33518824, 9.773131
157341, 0.02873042, -0.30166942, 9.77792
157351, 0.047884032, -0.33997664, 9.768343
157362, 0.038307227, -0.32561144, 9.758766
157371, 0.01436521, -0.39264908, 9.749189
157384, 0.009576807, -0.33518824, 9.749189
157391, 0.02873042, -0.30645782, 9.763555
157402, 0.076614454, -0.36391866, 9.720459
157412, 0.023942016, -0.33997664, 9.773131
157422, -0.01436521, -0.34476504, 9.773131
157435, 0.01436521, -0.33518824, 9.753978
157442, 0.038307227, -0.32561144, 9.744401
157452, 0.023942016, -0.320823, 9.782708
157467, 0.038307227, -0.31603462, 9.773131
157471, 0.038307227, -0.35434186, 9.758766
157484, 0.019153614, -0.33039984, 9.77792
157491, 0.023942016, -0.34955344, 9.730036
157502, 0.023942016, -0.31603462, 9.77792
157518, 0.04309563, -0.33997664, 9.744401
157522, 0.01436521, -0.37349546, 9.763555
157534, -0.0047884034, -0.35434186, 9.744401
157541, 0.01436521, -0.33039984, 9.811439
157551, 0.038307227, -0.37349546, 9.763555
157567, 0.019153614, -0.36870706, 9.739613
157571, -0.033518825, -0.35434186, 9.768343
157583, 0.0047884034, -0.35434186, 9.758766
157591, 0.009576807, -0.34955344, 9.758766
157602, 0.01436521, -0.36391866, 9.734824
157618, 0.01436521, -0.33518824, 9.768343
157622, 0.019153614, -0.33997664, 9.744401
157635, 0.02873042, -0.320823, 9.749189
157641, 0.05267244, -0.34955344, 9.739613
157652, 0.009576807, -0.34476504, 9.763555
157668, 0.009576807, -0.35913026, 9.734824
157672, 0.038307227, -0.34955344, 9.77792
157688, 0.019153614, -0.35434186, 9.77792
157691, 0.02873042, -0.32561144, 9.763555
157702, 0.023942016, -0.35434186, 9.763555
157718, 0.04309563, -0.31124622, 9.768343
157721, 0.04309563, -0.35434186, 9.763555
157735, 0.038307227, -0.34955344, 9.749189
157741, 0.019153614, -0.36391866, 9.753978
157752, 0.02873042, -0.35913026, 9.787497
157766, 0.02873042, -0.33039984, 9.744401
157771, 0.038307227, -0.34476504, 9.768343
157784, 0.02873042, -0.34476504, 9.782708
157791, -0.01436521, -0.35913026, 9.749189
157802, 0.033518825, -0.34476504, 9.77792
157811, 0.0047884034, -0.34955344, 9.782708
157822, 0.0047884034, -0.37349546, 9.753978
157835, 0.019153614, -0.3878607, 9.768343
157842, 0.0047884034, -0.31603462, 9.758766
157852, 0.019153614, -0.33039984, 9.744401
157861, 0.05746084, -0.34955344, 9.753978
157872, 0.023942016, -0.38307226, 9.763555
157884, 0.0047884034, -0.31603462, 9.768343
157891, 0.023942016, -0.32561144, 9.753978
157901, 0.009576807, -0.31124622, 9.768343
157917, 0.0047884034, -0.31603462, 9.744401
157921, 0.047884032, -0.33997664, 9.768343
157934, 0.02873042, -0.36391866, 9.739613
157941, 0.02873042, -0.33039984, 9.758766
157952, 0.01436521, -0.37349546, 9.734824
157967, 0.01436521, -0.33518824, 9.787497
157971, 0.047884032, -0.33518824, 9.782708
157984, 0.02873042, -0.35913026, 9.753978
157991, -0.0047884034, -0.34476504, 9.787497
158002, 0.023942016, -0.34476504, 9.744401
158018, 0.033518825, -0.36391866, 9.773131
158022, 0.04309563, -0.35434186, 9.734824
158034, 0.033518825, -0.35913026, 9.782708
158041, 0.0047884034, -0.37828386, 9.753978
158051, -0.0047884034, -0.37828386, 9.749189
158066, -0.009576807, -0.33518824, 9.763555
158071, 0.038307227, -0.34955344, 9.758766
158084, 0.019153614, -0.36391866, 9.758766
158091, 0.019153614, -0.35913026, 9.749189
158102, 0.019153614, -0.33997664, 9.744401
158118, 0.019153614, -0.34955344, 9.801862
158121, 0.01436521, -0.33518824, 9.763555
158134, 0.038307227, -0.36870706, 9.792285
158141, 0.019153614, -0.31124622, 9.749189
158152, 0.009576807, -0.33518824, 9.744401
158167, 0.038307227, -0.35434186, 9.782708
158171, 0.019153614, -0.33518824, 9.753978
158184, 0.02873042, -0.30166942, 9.77792
158191, 0.04309563, -0.35434186, 9.749189
158202, -0.0047884034, -0.36391866, 9.749189
158217, 0.0047884034, -0.33997664, 9.768343
158221, 0.038307227, -0.34476504, 9.725247
158234, 0.038307227, -0.36391866, 9.753978
158241, 0.038307227, -0.36391866, 9.758766
158252, 0.01436521, -0.34476504, 9.768343
158267, 0.019153614, -0.35913026, 9.758766
158271, 0.04309563, -0.35434186, 9.77792
158283, 0.033518825, -0.34476504, 9.768343
158291, 0.009576807, -0.37349546, 9.763555
158302, 0.019153614, -0.37828386, 9.768343
158317, 0.0047884034, -0.320823, 9.763555
158322, 0.047884032, -0.30166942, 9.768343
158334, 0.05267244, -0.33039984, 9.753978
158341, 0.033518825, -0.35913026, 9.749189
158352, 0.033518825, -0.33518824, 9.758766
158367, 0.033518825, -0.320823, 9.768343
158371, 0.033518825, -0.35434186, 9.758766
158384, -0.019153614, -0.31603462, 9.749189
158392, 0.0047884034, -0.35434186, 9.725247
158402, 0.01436521, -0.33039984, 9.782708
158418, 0.023942016, -0.33518824, 9.739613
158421, 0.038307227, -0.33518824, 9.77792
158434, 0.019153614, -0.33518824, 9.763555
158441, 0.033518825, -0.33518824, 9.753978
158452, 0.02873042, -0.35913026, 9.725247
158467, 0.0047884034, -0.34955344, 9.763555
158471, 0.019153614, -0.33997664, 9.758766
158483, -0.05746084, -0.39264908, 9.80665
158491, 0.076614454, -0.34476504, 9.797073
158502, 0.22026655, -0.23942018, 9.710882
158518, -0.11492168, -0.34955344, 9.816227
158521, -0.16759412, -0.49320555, 9.821015
158535, 0.095768064, -0.36391866, 9.758766
158541, 0.17238252, -0.22026655, 9.720459
158552, -0.062249243, -0.31603462, 9.77792
158566, -0.05746084, -0.38307226, 9.77792
158571, 0.10055647, -0.2633622, 9.763555
158583, 0.08619126, -0.30645782, 9.753978
158591, -0.01436521, -0.39264908, 9.787497
158602, -0.062249243, -0.34955344, 9.773131
158617, 0.07182605, -0.31603462, 9.739613
158621, 0.08140286, -0.33518824, 9.725247
158633, -0.023942016, -0.34476504, 9.763555
158642, -0.0047884034, -0.39264908, 9.763555
158652, 0.06703765, -0.33518824, 9.734824
158667, 0.047884032, -0.29688102, 9.768343
158671, -0.01436521, -0.36870706, 9.749189
158684, 0.01436521, -0.34955344, 9.782708
158691, 0.01436521, -0.33997664, 9.768343
158702, 0.023942016, -0.29688102, 9.744401
158717, 0.038307227, -0.35434186, 9.734824
158721, -0.0047884034, -0.33039984, 9.792285
158734, 0.019153614, -0.31603462, 9.749189
158741, 0.047884032, -0.33518824, 9.753978
158751, 0.01436521, -0.33518824, 9.715671
158766, -0.0047884034, -0.30645782, 9.763555
158771, 0.033518825, -0.35913026, 9.773131
158783, 0.0047884034, -0.35434186, 9.768343
158791, -0.009576807, -0.34476504, 9.768343
158802, 0.047884032, -0.35434186, 9.80665
158817, 0.01436521, -0.31603462, 9.739613
158821, 0.0047884034, -0.34476504, 9.753978
158833, 0.019153614, -0.36391866, 9.782708
158841, 0.01436521, -0.36391866, 9.758766
158852, 0.023942016, -0.33997664, 9.749189
158866, 0.023942016, -0.31124622, 9.782708
158871, 0.01436521, -0.33997664, 9.744401
158883, 0.038307227, -0.37828386, 9.768343
158891, 0.023942016, -0.33997664, 9.734824
158902, 0.02873042, -0.31603462, 9.77792
158916, 0.033518825, -0.35913026, 9.787497
158921, 0.04309563, -0.34955344, 9.768343
158933, 0.01436521, -0.34476504, 9.792285
158942, 0.019153614, -0.33039984, 9.773131
158952, 0.009576807, -0.33997664, 9.753978
158966, 0.009576807, -0.33997664, 9.77792
158971, 0.062249243, -0.34476504, 9.773131
158983, 0.02873042, -0.34955344, 9.768343
158991, 0.0047884034, -0.35913026, 9.77792
159002, 0.01436521, -0.36391866, 9.725247
159016, 0.009576807, -0.33518824, 9.797073
159022, 0.033518825, -0.34955344, 9.773131
159032, 0.019153614, -0.37349546, 9.792285
159042, 0.009576807, -0.34955344, 9.768343
159052, 0.038307227, -0.33039984, 9.744401
159066, 0.02873042, -0.33518824, 9.758766
159071, 0.05267244, -0.33518824, 9.749189
159082, 0.023942016, -0.33518824, 9.758766
159091, 0.033518825, -0.35913026, 9.753978
159102, 0.05267244, -0.29688102, 9.753978
159116, -0.023942016, -0.34476504, 9.768343
159121, -0.0047884034, -0.36870706, 9.763555
159132, 0.019153614, -0.29209262, 9.758766
159142, 0.038307227, -0.35434186, 9.744401
159152, -0.01436521, -0.35913026, 9.77792
159166, -0.01436521, -0.37349546, 9.797073
159171, 0.02873042, -0.35913026, 9.787497
159182, 0.01436521, -0.31124622, 9.768343
159191, 0.02873042, -0.35434186, 9.792285
159202, 0.01436521, -0.38307226, 9.792285
159215, -0.019153614, -0.36391866, 9.739613
159221, 0.009576807, -0.33039984, 9.782708
159232, 0.01436521, -0.39743748, 9.749189
159242, 0.0047884034, -0.34955344, 9.787497
159252, 0.01436521, -0.320823, 9.763555
159266, 0.023942016, -0.33039984, 9.792285
159271, 0.023942016, -0.33039984, 9.734824
159283, 0.02873042, -0.33518824, 9.763555
159291, 0.038307227, -0.36870706, 9.744401
159302, 0.009576807, -0.29209262, 9.77792
159315, -0.019153614, -0.30645782, 9.773131
159322, 0.01436521, -0.39264908, 9.797073
159333, -0.01436521, -0.39743748, 9.739613
159342, 0.023942016, -0.34476504, 9.77792
159352, 0.019153614, -0.30166942, 9.77792
159365, 0.023942016, -0.34476504, 9.768343
159371, -0.0047884034, -0.36391866, 9.758766
159382, 0.009576807, -0.34476504, 9.768343
159391, 0.033518825, -0.36391866, 9.782708
159402, 0.019153614, -0.33997664, 9.753978
159415, 0.019153614, -0.33518824, 9.758766
159422, 0.02873042, -0.320823, 9.734824
159432, 0.023942016, -0.320823, 9.763555
159442, 0.009576807, -0.34476504, 9.749189
159452, -0.01436521, -0.33039984, 9.744401
159465, 0.02873042, -0.33039984, 9.744401
159471, 0.0047884034, -0.33518824, 9.811439
159482, 0.023942016, -0.35434186, 9.792285
159491, 0.033518825, -0.33997664, 9.758766
159502, 0.0047884034, -0.33039984, 9.739613
159515, 0.009576807, -0.36391866, 9.744401
159522, 0.033518825, -0.34955344, 9.773131
159532, 0.01436521, -0.320823, 9.782708
159542, 0.02873042, -0.34476504, 9.763555
159552, 0.033518825, -0.35434186, 9.787497
159565, 0.009576807, -0.35913026, 9.739613
159571, -0.023942016, -0.36391866, 9.797073
159583, 0.023942016, -0.39264908, 9.730036
159591, -0.019153614, -0.34955344, 9.792285
159602, 0.019153614, -0.34476504, 9.758766
159615, 0.0047884034, -0.320823, 9.773131
159622, 0.033518825, -0.33997664, 9.730036
159632, 0.01436521, -0.33997664, 9.744401
159642, 0.038307227, -0.34955344, 9.797073
159652, 0.047884032, -0.33518824, 9.768343
159665, 0.01436521, -0.33518824, 9.768343
159671, 0.02873042, -0.35434186, 9.782708
159682, 0.019153614, -0.37349546, 9.773131
159691, 0.023942016, -0.32561144, 9.792285
159702, 0.08140286, -0.32561144, 9.787497
159715, 0.019153614, -0.38307226, 9.758766
159722, -0.009576807, -0.32561144, 9.768343
159732, 0.02873042, -0.31603462, 9.749189
159748, 0.02873042, -0.32561144, 9.773131
159751, 0.033518825, -0.33997664, 9.768343
159765, -0.01436521, -0.35913026, 9.763555
159771, 0.02873042, -0.34476504, 9.749189
159782, -0.009576807, -0.33518824, 9.77792
159791, 0.033518825, -0.32561144, 9.744401
159802, 0.02873042, -0.34476504, 9.768343
159815, -0.009576807, -0.32561144, 9.763555
159822, 0.019153614, -0.34476504, 9.749189
159832, 0.01436521, -0.32561144, 9.749189
159848, 0.009576807, -0.33997664, 9.763555
159851, 0.033518825, -0.34476504, 9.77792
159865, 0.01436521, -0.33518824, 9.744401
159871, 0.023942016, -0.35434186, 9.782708
159882, 0.009576807, -0.33518824, 9.768343
159898, 0.038307227, -0.33039984, 9.715671
159902, 0.062249243, -0.33997664, 9.749189
159914, 0.019153614, -0.32561144, 9.768343
159922, 0.009576807, -0.33997664, 9.758766
159932, 0.038307227, -0.31603462, 9.792285
159947, 0.019153614, -0.34476504, 9.744401
159952, 0.02873042, -0.34476504, 9.792285
159965, -0.0047884034, -0.35913026, 9.749189
159971, 0.019153614, -0.33997664, 9.739613
159982, 0.04309563, -0.35913026, 9.725247
159998, 0.01436521, -0.35434186, 9.787497
160002, 0.01436521, -0.33997664, 9.734824
160014, 0.033518825, -0.34955344, 9.77792
160021, 0.047884032, -0.35434186, 9.773131
160033, 0.023942016, -0.33518824, 9.773131
160049, 0.019153614, -0.37828386, 9.749189
160053, 0.023942016, -0.35434186, 9.758766
160082, 0.023942016, -0.30645782, 9.763555
160083, 0.023942016, -0.36391866, 9.710882
160084, 0.047884032, -0.33997664, 9.749189
160091, 0.0047884034, -0.34476504, 9.749189
160101, -0.0047884034, -0.34955344, 9.792285
160112, 0.023942016, -0.38307226, 9.749189
160121, 0.02873042, -0.33997664, 9.801862
160131, 0.033518825, -0.36870706, 9.773131
160143, 0.04309563, -0.34955344, 9.830592
160150, 0.04309563, -0.33997664, 9.710882
160162, 0.04309563, -0.33518824, 9.758766
160170, 0.04309563, -0.38307226, 9.763555
160181, 0.019153614, -0.31603462, 9.763555
160190, 0.019153614, -0.33997664, 9.763555
160200, 0.038307227, -0.34476504, 9.782708
160213, 0.038307227, -0.31124622, 9.758766
160220, 0.033518825, -0.35434186, 9.768343
160231, 0.009576807, -0.33518824, 9.749189
160240, 0.01436521, -0.35913026, 9.768343
160252, 0.01436521, -0.33039984, 9.744401
160261, 0.019153614, -0.33518824, 9.801862
160270, 0.01436521, -0.35434186, 9.749189
160280, 0.019153614, -0.34476504, 9.758766
160290, 0.033518825, -0.33039984, 9.763555
160300, 0.02873042, -0.33997664, 9.753978
160311, 0.019153614, -0.34476504, 9.763555
160320, 0.019153614, -0.33997664, 9.763555
160330, 0.06703765, -0.34955344, 9.768343
160348, 0.06703765, -0.35913026, 9.744401
160350, 0.009576807, -0.33518824, 9.773131
160363, 0.01436521, -0.36391866, 9.744401
160370, 0.019153614, -0.31603462, 9.797073
160380, 0.023942016, -0.34476504, 9.773131
160396, 0.0047884034, -0.34955344, 9.768343
160400, 0.04309563, -0.33997664, 9.710882
160412, 0.0047884034, -0.31603462, 9.792285
160420, 0.023942016, -0.35913026, 9.763555
160430, -0.01436521, -0.33518824, 9.749189
160448, 0.062249243, -0.36391866, 9.753978
160450, 0.019153614, -0.34955344, 9.753978
160463, 0.019153614, -0.34955344, 9.763555
160470, 0.019153614, -0.36391866, 9.768343
160480, 0.0047884034, -0.34476504, 9.758766
160492, 0.0047884034, -0.35913026, 9.744401
160500, 0.023942016, -0.36391866, 9.730036
160512, -0.009576807, -0.33518824, 9.768343
160520, 0.019153614, -0.37349546, 9.792285
160530, -0.0047884034, -0.37349546, 9.768343
160545, -0.019153614, -0.34476504, 9.797073
160550, 0.009576807, -0.35913026, 9.758766
160562, 0.01436521, -0.35434186, 9.744401
160570, 0.023942016, -0.34955344, 9.725247
160581, 0.019153614, -0.34476504, 9.797073
160595, 0.009576807, -0.37349546, 9.758766
160600, 0.009576807, -0.33997664, 9.811439
160612, 0.009576807, -0.36391866, 9.744401
160620, 0.033518825, -0.31603462, 9.77792
160630, 0.009576807, -0.33997664, 9.763555
160645, 0.033518825, -0.35434186, 9.782708
160650, 0.0047884034, -0.33997664, 9.730036
160662, 0.033518825, -0.31124622, 9.773131
160670, -0.0047884034, -0.33997664, 9.730036
160680, 0.038307227, -0.34955344, 9.773131
160695, 0.038307227, -0.34476504, 9.77792
160701, 0.038307227, -0.33997664, 9.80665
160714, 0.01436521, -0.35913026, 9.768343
160720, 0.01436521, -0.33997664, 9.77792
160730, 0.019153614, -0.33997664, 9.744401
160749, 0.01436521, -0.33518824, 9.80665
160750, 0.02873042, -0.35434186, 9.763555
160764, 0.02873042, -0.31603462, 9.758766
160772, 0.023942016, -0.34955344, 9.792285
160780, -0.0047884034, -0.33518824, 9.753978
160795, 0.023942016, -0.37828386, 9.758766
160800, -0.009576807, -0.33997664, 9.792285
160811, -0.0047884034, -0.32561144, 9.753978
160820, 0.0047884034, -0.35434186, 9.734824
160830, 0.01436521, -0.34955344, 9.768343
160847, 0.01436521, -0.33997664, 9.758766
160850, -0.019153614, -0.35913026, 9.734824
160861, 0.01436521, -0.35913026, 9.768343
160870, -0.0047884034, -0.34955344, 9.763555
160880, 0.033518825, -0.36870706, 9.730036
160895, 0.01436521, -0.32561144, 9.758766
160900, 0.019153614, -0.34476504, 9.782708
160912, -0.0047884034, -0.36391866, 9.811439
160921, 0.02873042, -0.33039984, 9.797073
160930, -0.0047884034, -0.34955344, 9.763555
160947, -0.0047884034, -0.34955344, 9.734824
